<DATE>,<OPEN>,<HIGH>,<LOW>,<CLOSE>
18/10/18,114540.0,114560.0,114380.0,114420.0
18/10/18,114400.0,114460.0,114380.0,114390.0
18/10/18,114380.0,114400.0,114310.0,114370.0
18/10/18,114370.0,114430.0,114360.0,114390.0
18/10/18,114410.0,114420.0,114380.0,114410.0
18/10/18,114410.0,114410.0,114350.0,114370.0
18/10/18,114360.0,114370.0,114320.0,114320.0
18/10/18,114330.0,114340.0,114270.0,114310.0
18/10/18,114310.0,114310.0,114190.0,114210.0
18/10/18,114200.0,114220.0,114140.0,114160.0
18/10/18,114160.0,114170.0,114110.0,114110.0
18/10/18,114120.0,114200.0,114100.0,114180.0
18/10/18,114170.0,114200.0,114150.0,114180.0
18/10/18,114180.0,114220.0,114180.0,114180.0
18/10/18,114190.0,114290.0,114190.0,114270.0
18/10/18,114270.0,114290.0,114250.0,114260.0
18/10/18,114270.0,114270.0,114220.0,114250.0
18/10/18,114250.0,114300.0,114250.0,114280.0
18/10/18,114290.0,114360.0,114280.0,114340.0
18/10/18,114340.0,114360.0,114300.0,114320.0
18/10/18,114320.0,114360.0,114320.0,114360.0
18/10/18,114350.0,114380.0,114340.0,114350.0
18/10/18,114360.0,114390.0,114350.0,114390.0
18/10/18,114390.0,114410.0,114290.0,114310.0
18/10/18,114310.0,114330.0,114280.0,114320.0
18/10/18,114320.0,114330.0,114300.0,114320.0
18/10/18,114330.0,114370.0,114330.0,114360.0
18/10/18,114360.0,114370.0,114340.0,114340.0
18/10/18,114360.0,114380.0,114340.0,114380.0
18/10/18,114380.0,114400.0,114380.0,114390.0
18/10/18,114390.0,114410.0,114360.0,114380.0
18/10/18,114380.0,114400.0,114360.0,114370.0
18/10/18,114370.0,114370.0,114320.0,114340.0
18/10/18,114340.0,114370.0,114330.0,114360.0
18/10/18,114370.0,114440.0,114360.0,114420.0
18/10/18,114420.0,114440.0,114420.0,114430.0
18/10/18,114440.0,114440.0,114400.0,114410.0
18/10/18,114400.0,114420.0,114350.0,114360.0
18/10/18,114360.0,114390.0,114360.0,114390.0
18/10/18,114390.0,114400.0,114360.0,114370.0
18/10/18,114370.0,114370.0,114300.0,114310.0
18/10/18,114310.0,114390.0,114300.0,114390.0
18/10/18,114390.0,114420.0,114380.0,114420.0
18/10/18,114420.0,114420.0,114340.0,114350.0
18/10/18,114360.0,114360.0,114310.0,114330.0
18/10/18,114330.0,114360.0,114310.0,114360.0
18/10/18,114350.0,114380.0,114310.0,114340.0
18/10/18,114330.0,114340.0,114260.0,114270.0
18/10/18,114270.0,114300.0,114250.0,114260.0
18/10/18,114270.0,114280.0,114170.0,114210.0
18/10/18,114210.0,114230.0,114170.0,114170.0
18/10/18,114180.0,114210.0,114160.0,114210.0
18/10/18,114190.0,114190.0,114170.0,114170.0
18/10/18,114170.0,114260.0,114170.0,114250.0
18/10/18,114260.0,114270.0,114200.0,114260.0
18/10/18,114250.0,114290.0,114210.0,114220.0
18/10/18,114230.0,114240.0,114190.0,114200.0
18/10/18,114200.0,114210.0,114160.0,114190.0
18/10/18,114190.0,114190.0,114150.0,114170.0
18/10/18,114170.0,114190.0,114120.0,114120.0
18/10/18,114130.0,114140.0,114060.0,114120.0
18/10/18,114100.0,114110.0,114070.0,114090.0
18/10/18,114090.0,114180.0,114080.0,114160.0
18/10/18,114160.0,114190.0,114140.0,114150.0
18/10/18,114180.0,114270.0,114170.0,114210.0
18/10/18,114210.0,114230.0,114190.0,114210.0
18/10/18,114230.0,114230.0,114190.0,114220.0
18/10/18,114220.0,114230.0,114150.0,114210.0
18/10/18,114220.0,114260.0,114200.0,114230.0
18/10/18,114230.0,114290.0,114230.0,114280.0
18/10/18,114280.0,114280.0,114220.0,114230.0
18/10/18,114240.0,114270.0,114240.0,114260.0
18/10/18,114260.0,114330.0,114230.0,114320.0
18/10/18,114320.0,114340.0,114250.0,114260.0
18/10/18,114260.0,114260.0,114190.0,114190.0
18/10/18,114180.0,114200.0,114110.0,114130.0
18/10/18,114130.0,114140.0,114070.0,114100.0
18/10/18,114090.0,114160.0,114070.0,114100.0
18/10/18,114100.0,114100.0,114070.0,114100.0
18/10/18,114100.0,114110.0,114070.0,114080.0
18/10/18,114080.0,114100.0,114050.0,114080.0
18/10/18,114080.0,114120.0,114070.0,114080.0
18/10/18,114080.0,114170.0,114060.0,114150.0
18/10/18,114150.0,114180.0,114120.0,114130.0
18/10/18,114130.0,114150.0,114100.0,114110.0
18/10/18,114120.0,114120.0,114070.0,114070.0
18/10/18,114090.0,114150.0,114080.0,114140.0
18/10/18,114140.0,114180.0,114130.0,114160.0
18/10/18,114170.0,114190.0,114150.0,114170.0
18/10/18,114170.0,114170.0,114090.0,114130.0
18/10/18,114120.0,114170.0,114120.0,114150.0
18/10/18,114140.0,114140.0,114090.0,114140.0
18/10/18,114130.0,114150.0,114120.0,114150.0
18/10/18,114140.0,114170.0,114130.0,114170.0
18/10/18,114170.0,114170.0,114150.0,114150.0
18/10/18,114150.0,114180.0,114130.0,114140.0
18/10/18,114130.0,114250.0,114120.0,114220.0
18/10/18,114210.0,114260.0,114130.0,114170.0
18/10/18,114160.0,114180.0,114080.0,114140.0
18/10/18,114150.0,114170.0,114110.0,114120.0
18/10/18,114120.0,114130.0,114050.0,114080.0
18/10/18,114080.0,114100.0,114040.0,114060.0
18/10/18,114050.0,114060.0,113900.0,113970.0
18/10/18,113960.0,114100.0,113950.0,114040.0
18/10/18,114040.0,114090.0,114020.0,114040.0
18/10/18,114050.0,114190.0,114010.0,114160.0
18/10/18,114150.0,114270.0,114150.0,114260.0
18/10/18,114270.0,114270.0,114160.0,114210.0
18/10/18,114190.0,114290.0,114170.0,114270.0
18/10/18,114270.0,114280.0,114220.0,114240.0
18/10/18,114230.0,114320.0,114210.0,114310.0
18/10/18,114300.0,114330.0,114250.0,114260.0
18/10/18,114250.0,114310.0,114230.0,114240.0
18/10/18,114260.0,114360.0,114240.0,114360.0
18/10/18,114360.0,114360.0,114270.0,114280.0
18/10/18,114290.0,114490.0,114290.0,114490.0
18/10/18,114480.0,114490.0,114440.0,114470.0
18/10/18,114480.0,114530.0,114380.0,114390.0
18/10/18,114400.0,114480.0,114390.0,114410.0
18/10/18,114410.0,114420.0,114270.0,114330.0
18/10/18,114330.0,114380.0,114280.0,114290.0
18/10/18,114290.0,114290.0,114210.0,114210.0
18/10/18,114210.0,114220.0,114140.0,114190.0
18/10/18,114210.0,114220.0,114110.0,114120.0
18/10/18,114120.0,114200.0,114080.0,114090.0
18/10/18,114080.0,114130.0,114020.0,114080.0
18/10/18,114070.0,114160.0,114050.0,114150.0
18/10/18,114140.0,114150.0,114050.0,114060.0
18/10/18,114070.0,114160.0,114070.0,114100.0
18/10/18,114100.0,114150.0,114040.0,114150.0
18/10/18,114150.0,114220.0,114140.0,114190.0
18/10/18,114170.0,114210.0,114120.0,114190.0
18/10/18,114170.0,114200.0,114150.0,114180.0
18/10/18,114190.0,114260.0,114150.0,114260.0
18/10/18,114270.0,114280.0,114030.0,114070.0
18/10/18,114080.0,114160.0,114070.0,114160.0
18/10/18,114160.0,114160.0,114030.0,114060.0
18/10/18,114040.0,114080.0,114000.0,114070.0
18/10/18,114070.0,114130.0,114050.0,114100.0
18/10/18,114100.0,114100.0,113990.0,114030.0
18/10/18,114040.0,114060.0,114000.0,114000.0
18/10/18,114000.0,114100.0,113980.0,114090.0
18/10/18,114080.0,114110.0,114030.0,114070.0
18/10/18,114060.0,114150.0,114060.0,114120.0
18/10/18,114120.0,114190.0,114120.0,114180.0
18/10/18,114190.0,114270.0,114190.0,114240.0
18/10/18,114220.0,114230.0,114180.0,114230.0
18/10/18,114210.0,114320.0,114200.0,114300.0
18/10/18,114300.0,114320.0,114280.0,114290.0
18/10/18,114290.0,114300.0,114220.0,114250.0
18/10/18,114250.0,114350.0,114220.0,114340.0
18/10/18,114350.0,114360.0,114260.0,114270.0
18/10/18,114280.0,114340.0,114280.0,114300.0
18/10/18,114310.0,114310.0,114240.0,114280.0
18/10/18,114270.0,114290.0,114270.0,114270.0
18/10/18,114270.0,114330.0,114260.0,114310.0
18/10/18,114310.0,114360.0,114300.0,114330.0
18/10/18,114320.0,114400.0,114320.0,114340.0
18/10/18,114350.0,114470.0,114340.0,114450.0
18/10/18,114440.0,114460.0,114390.0,114420.0
18/10/18,114410.0,114480.0,114410.0,114420.0
18/10/18,114430.0,114490.0,114400.0,114440.0
18/10/18,114450.0,114540.0,114450.0,114480.0
18/10/18,114470.0,114520.0,114420.0,114420.0
18/10/18,114420.0,114510.0,114420.0,114460.0
18/10/18,114470.0,114500.0,114450.0,114470.0
18/10/18,114460.0,114490.0,114450.0,114480.0
18/10/18,114480.0,114530.0,114470.0,114490.0
18/10/18,114490.0,114520.0,114380.0,114390.0
18/10/18,114420.0,114440.0,114360.0,114400.0
18/10/18,114420.0,114460.0,114390.0,114400.0
18/10/18,114390.0,114440.0,114390.0,114390.0
18/10/18,114410.0,114490.0,114410.0,114490.0
18/10/18,114490.0,114580.0,114460.0,114470.0
18/10/18,114470.0,114480.0,114410.0,114430.0
18/10/18,114430.0,114460.0,114400.0,114410.0
18/10/18,114410.0,114450.0,114370.0,114390.0
18/10/18,114390.0,114430.0,114380.0,114420.0
18/10/18,114420.0,114450.0,114380.0,114380.0
18/10/18,114380.0,114390.0,114320.0,114330.0
18/10/18,114330.0,114380.0,114320.0,114360.0
18/10/18,114360.0,114440.0,114340.0,114430.0
18/10/18,114430.0,114520.0,114430.0,114510.0
18/10/18,114510.0,114610.0,114510.0,114590.0
18/10/18,114590.0,114610.0,114540.0,114590.0
18/10/18,114600.0,114630.0,114570.0,114590.0
18/10/18,114600.0,114620.0,114570.0,114570.0
18/10/18,114580.0,114630.0,114560.0,114560.0
18/10/18,114570.0,114590.0,114490.0,114490.0
18/10/18,114480.0,114490.0,114410.0,114440.0
18/10/18,114440.0,114450.0,114350.0,114350.0
18/10/18,114350.0,114400.0,114320.0,114350.0
18/10/18,114340.0,114410.0,114320.0,114390.0
18/10/18,114400.0,114420.0,114350.0,114410.0
18/10/18,114420.0,114440.0,114330.0,114340.0
18/10/18,114340.0,114360.0,114280.0,114320.0
18/10/18,114320.0,114340.0,114300.0,114330.0
18/10/18,114330.0,114380.0,114320.0,114360.0
18/10/18,114350.0,114370.0,114260.0,114270.0
18/10/18,114270.0,114380.0,114260.0,114350.0
18/10/18,114350.0,114360.0,114320.0,114330.0
18/10/18,114320.0,114330.0,114270.0,114300.0
18/10/18,114310.0,114360.0,114270.0,114340.0
18/10/18,114330.0,114330.0,114260.0,114280.0
18/10/18,114290.0,114290.0,114250.0,114260.0
18/10/18,114270.0,114330.0,114270.0,114300.0
18/10/18,114300.0,114320.0,114270.0,114320.0
18/10/18,114320.0,114350.0,114240.0,114260.0
18/10/18,114270.0,114270.0,114210.0,114250.0
18/10/18,114240.0,114260.0,114220.0,114250.0
18/10/18,114240.0,114240.0,114190.0,114230.0
18/10/18,114200.0,114240.0,114190.0,114230.0
18/10/18,114230.0,114280.0,114220.0,114270.0
18/10/18,114280.0,114410.0,114270.0,114340.0
18/10/18,114340.0,114360.0,114230.0,114230.0
18/10/18,114230.0,114290.0,114220.0,114220.0
18/10/18,114220.0,114220.0,114120.0,114160.0
18/10/18,114160.0,114160.0,114050.0,114060.0
18/10/18,114050.0,114060.0,113950.0,113990.0
18/10/18,113990.0,113990.0,113810.0,113830.0
18/10/18,113830.0,113880.0,113810.0,113840.0
18/10/18,113840.0,113860.0,113800.0,113810.0
18/10/18,113810.0,113810.0,113720.0,113790.0
18/10/18,113780.0,113820.0,113720.0,113730.0
18/10/18,113720.0,113740.0,113660.0,113710.0
18/10/18,113700.0,113750.0,113600.0,113630.0
18/10/18,113640.0,113750.0,113610.0,113730.0
18/10/18,113730.0,113800.0,113720.0,113760.0
18/10/18,113760.0,113800.0,113680.0,113770.0
18/10/18,113770.0,113880.0,113770.0,113840.0
18/10/18,113830.0,113910.0,113810.0,113900.0
18/10/18,113890.0,113900.0,113760.0,113780.0
18/10/18,113710.0,113930.0,113600.0,113870.0
18/10/18,113860.0,113960.0,113820.0,113950.0
18/10/18,113950.0,113970.0,113920.0,113950.0
18/10/18,113950.0,113970.0,113860.0,113890.0
18/10/18,113880.0,113890.0,113810.0,113820.0
18/10/18,113820.0,113890.0,113800.0,113890.0
18/10/18,113880.0,113880.0,113820.0,113860.0
18/10/18,113850.0,113860.0,113820.0,113860.0
18/10/18,113870.0,113870.0,113800.0,113860.0
18/10/18,113840.0,113870.0,113720.0,113770.0
18/10/18,113750.0,113770.0,113640.0,113680.0
18/10/18,113680.0,113710.0,113620.0,113690.0
18/10/18,113690.0,113750.0,113670.0,113720.0
18/10/18,113710.0,113760.0,113700.0,113750.0
18/10/18,113740.0,113820.0,113740.0,113790.0
18/10/18,113800.0,113820.0,113740.0,113810.0
18/10/18,113810.0,113920.0,113810.0,113890.0
18/10/18,113880.0,113950.0,113870.0,113930.0
18/10/18,113950.0,113950.0,113900.0,113940.0
18/10/18,113950.0,113990.0,113920.0,113930.0
18/10/18,113930.0,113960.0,113910.0,113930.0
18/10/18,113940.0,113980.0,113920.0,113980.0
18/10/18,113960.0,114000.0,113900.0,113970.0
18/10/18,113990.0,114050.0,113980.0,114000.0
18/10/18,114010.0,114010.0,113910.0,113910.0
18/10/18,113910.0,113930.0,113770.0,113810.0
18/10/18,113810.0,113870.0,113800.0,113830.0
18/10/18,113830.0,113930.0,113820.0,113930.0
18/10/18,113940.0,114010.0,113930.0,113980.0
18/10/18,113970.0,114010.0,113950.0,113950.0
18/10/18,113950.0,113950.0,113860.0,113880.0
18/10/18,113870.0,113950.0,113850.0,113940.0
18/10/18,113930.0,113940.0,113920.0,113930.0
18/10/18,113940.0,113990.0,113930.0,113970.0
18/10/18,113990.0,114040.0,113960.0,113990.0
18/10/18,113990.0,114080.0,113990.0,114070.0
18/10/18,114070.0,114090.0,114030.0,114050.0
18/10/18,114040.0,114060.0,113990.0,113990.0
18/10/18,113990.0,113990.0,113960.0,113960.0
18/10/18,113970.0,114000.0,113950.0,113990.0
18/10/18,114000.0,114020.0,113960.0,113970.0
18/10/18,113970.0,114020.0,113970.0,114010.0
18/10/18,114010.0,114010.0,113910.0,113930.0
18/10/18,113930.0,113960.0,113880.0,113900.0
18/10/18,113910.0,113930.0,113880.0,113900.0
18/10/18,113890.0,113890.0,113850.0,113850.0
18/10/18,113860.0,113900.0,113850.0,113880.0
18/10/18,113880.0,113970.0,113880.0,113970.0
18/10/18,113970.0,113970.0,113890.0,113900.0
18/10/18,113900.0,113910.0,113870.0,113870.0
18/10/18,113880.0,113940.0,113860.0,113930.0
18/10/18,113940.0,113950.0,113890.0,113900.0
18/10/18,113890.0,113960.0,113870.0,113880.0
18/10/18,113880.0,113920.0,113830.0,113830.0
18/10/18,113840.0,113860.0,113730.0,113750.0
18/10/18,113740.0,113820.0,113710.0,113810.0
18/10/18,113810.0,113850.0,113790.0,113830.0
18/10/18,113830.0,113850.0,113790.0,113830.0
18/10/18,113840.0,113870.0,113810.0,113810.0
18/10/18,113820.0,113830.0,113780.0,113800.0
18/10/18,113800.0,113810.0,113730.0,113750.0
18/10/18,113760.0,113790.0,113730.0,113770.0
18/10/18,113750.0,113800.0,113740.0,113740.0
18/10/18,113740.0,113740.0,113650.0,113660.0
18/10/18,113660.0,113660.0,113560.0,113620.0
18/10/18,113610.0,113680.0,113570.0,113670.0
18/10/18,113680.0,113820.0,113660.0,113810.0
18/10/18,113800.0,113830.0,113750.0,113790.0
18/10/18,113780.0,113790.0,113630.0,113690.0
18/10/18,113700.0,113740.0,113690.0,113720.0
18/10/18,113720.0,113780.0,113690.0,113770.0
18/10/18,113790.0,113790.0,113700.0,113720.0
18/10/18,113700.0,113720.0,113680.0,113710.0
18/10/18,113710.0,113720.0,113640.0,113640.0
18/10/18,113640.0,113650.0,113600.0,113620.0
18/10/18,113610.0,113640.0,113530.0,113560.0
18/10/18,113570.0,113610.0,113530.0,113590.0
18/10/18,113600.0,113650.0,113590.0,113620.0
18/10/18,113610.0,113630.0,113500.0,113610.0
18/10/18,113610.0,113640.0,113610.0,113620.0
18/10/18,113620.0,113670.0,113580.0,113640.0
18/10/18,113640.0,113660.0,113620.0,113660.0
18/10/18,113660.0,113720.0,113650.0,113710.0
18/10/18,113720.0,113730.0,113650.0,113660.0
18/10/18,113650.0,113700.0,113640.0,113670.0
18/10/18,113650.0,113720.0,113650.0,113700.0
18/10/18,113690.0,113770.0,113690.0,113770.0
18/10/18,113750.0,113770.0,113700.0,113730.0
18/10/18,113700.0,113710.0,113570.0,113570.0
18/10/18,113600.0,113720.0,113600.0,113680.0
18/10/18,113680.0,113700.0,113620.0,113620.0
18/10/18,113640.0,113670.0,113620.0,113670.0
18/10/18,113660.0,113660.0,113600.0,113640.0
18/10/18,113640.0,113640.0,113560.0,113600.0
18/10/18,113590.0,113650.0,113560.0,113580.0
18/10/18,113580.0,113590.0,113440.0,113440.0
18/10/18,113440.0,113480.0,113410.0,113420.0
18/10/18,113410.0,113420.0,113310.0,113350.0
18/10/18,113350.0,113360.0,113280.0,113360.0
18/10/18,113350.0,113390.0,113330.0,113350.0
18/10/18,113350.0,113420.0,113350.0,113410.0
18/10/18,113410.0,113450.0,113400.0,113420.0
18/10/18,113420.0,113450.0,113400.0,113440.0
18/10/18,113430.0,113430.0,113330.0,113360.0
18/10/18,113370.0,113430.0,113300.0,113420.0
18/10/18,113420.0,113470.0,113380.0,113400.0
18/10/18,113400.0,113400.0,113340.0,113400.0
18/10/18,113400.0,113400.0,113320.0,113350.0
18/10/18,113330.0,113400.0,113330.0,113360.0
18/10/18,113380.0,113380.0,113330.0,113340.0
18/10/18,113350.0,113420.0,113320.0,113370.0
18/10/18,113370.0,113370.0,113330.0,113340.0
18/10/18,113330.0,113360.0,113290.0,113360.0
18/10/18,113350.0,113400.0,113340.0,113400.0
18/10/18,113410.0,113450.0,113400.0,113410.0
18/10/18,113410.0,113430.0,113390.0,113430.0
18/10/18,113440.0,113510.0,113440.0,113500.0
18/10/18,113500.0,113550.0,113490.0,113510.0
18/10/18,113510.0,113540.0,113470.0,113490.0
18/10/18,113500.0,113510.0,113470.0,113480.0
18/10/18,113480.0,113490.0,113430.0,113460.0
18/10/18,113460.0,113500.0,113450.0,113500.0
18/10/18,113500.0,113580.0,113500.0,113540.0
18/10/18,113540.0,113590.0,113540.0,113550.0
18/10/18,113550.0,113560.0,113510.0,113520.0
18/10/18,113520.0,113520.0,113460.0,113460.0
18/10/18,113460.0,113460.0,113390.0,113460.0
18/10/18,113460.0,113500.0,113440.0,113470.0
18/10/18,113480.0,113480.0,113390.0,113420.0
18/10/18,113430.0,113450.0,113410.0,113430.0
18/10/18,113430.0,113430.0,113340.0,113350.0
18/10/18,113370.0,113390.0,113350.0,113370.0
18/10/18,113360.0,113400.0,113350.0,113400.0
18/10/18,113410.0,113430.0,113390.0,113430.0
18/10/18,113430.0,113440.0,113330.0,113370.0
18/10/18,113360.0,113400.0,113350.0,113380.0
18/10/18,113400.0,113430.0,113390.0,113390.0
18/10/18,113410.0,113500.0,113410.0,113480.0
18/10/18,113490.0,113490.0,113440.0,113470.0
18/10/18,113480.0,113500.0,113460.0,113470.0
18/10/18,113480.0,113500.0,113470.0,113470.0
18/10/18,113480.0,113500.0,113460.0,113460.0
18/10/18,113470.0,113480.0,113380.0,113390.0
18/10/18,113400.0,113450.0,113390.0,113450.0
18/10/18,113440.0,113470.0,113430.0,113450.0
18/10/18,113440.0,113450.0,113410.0,113410.0
18/10/18,113410.0,113410.0,113360.0,113390.0
18/10/18,113400.0,113410.0,113330.0,113340.0
18/10/18,113350.0,113370.0,113310.0,113370.0
18/10/18,113370.0,113410.0,113370.0,113380.0
18/10/18,113360.0,113390.0,113340.0,113370.0
18/10/18,113380.0,113380.0,113320.0,113340.0
18/10/18,113340.0,113440.0,113320.0,113410.0
18/10/18,113410.0,113420.0,113340.0,113350.0
18/10/18,113350.0,113390.0,113350.0,113370.0
18/10/18,113360.0,113380.0,113350.0,113360.0
18/10/18,113350.0,113410.0,113350.0,113370.0
18/10/18,113380.0,113420.0,113370.0,113420.0
18/10/18,113430.0,113490.0,113420.0,113470.0
18/10/18,113480.0,113550.0,113480.0,113530.0
18/10/18,113530.0,113550.0,113510.0,113550.0
18/10/18,113550.0,113550.0,113470.0,113480.0
18/10/18,113480.0,113490.0,113450.0,113450.0
18/10/18,113460.0,113490.0,113460.0,113480.0
18/10/18,113470.0,113490.0,113460.0,113470.0
18/10/18,113470.0,113500.0,113470.0,113480.0
18/10/18,113470.0,113480.0,113460.0,113470.0
18/10/18,113470.0,113510.0,113470.0,113490.0
18/10/18,113500.0,113540.0,113490.0,113540.0
18/10/18,113530.0,113540.0,113490.0,113490.0
18/10/18,113500.0,113520.0,113470.0,113510.0
18/10/18,113510.0,113510.0,113480.0,113490.0
18/10/18,113490.0,113500.0,113440.0,113450.0
18/10/18,113440.0,113470.0,113420.0,113450.0
18/10/18,113450.0,113480.0,113440.0,113460.0
18/10/18,113450.0,113510.0,113450.0,113490.0
18/10/18,113490.0,113510.0,113480.0,113510.0
18/10/18,113510.0,113510.0,113440.0,113450.0
18/10/18,113450.0,113450.0,113430.0,113430.0
18/10/18,113430.0,113450.0,113410.0,113420.0
18/10/18,113420.0,113440.0,113340.0,113390.0
18/10/18,113380.0,113380.0,113310.0,113360.0
18/10/18,113370.0,113370.0,113310.0,113370.0
18/10/18,113360.0,113360.0,113320.0,113340.0
18/10/18,113350.0,113350.0,113330.0,113340.0
18/10/18,113340.0,113340.0,113260.0,113280.0
18/10/18,113290.0,113290.0,113260.0,113280.0
18/10/18,113280.0,113300.0,113250.0,113300.0
18/10/18,113300.0,113310.0,113290.0,113300.0
18/10/18,113300.0,113330.0,113290.0,113300.0
18/10/18,113300.0,113320.0,113260.0,113270.0
18/10/18,113280.0,113390.0,113250.0,113370.0
18/10/18,113380.0,113420.0,113370.0,113400.0
18/10/18,113400.0,113410.0,113300.0,113310.0
18/10/18,113300.0,113340.0,113270.0,113280.0
18/10/18,113280.0,113350.0,113270.0,113350.0
18/10/18,113350.0,113360.0,113230.0,113230.0
18/10/18,113230.0,113290.0,113210.0,113290.0
18/10/18,113290.0,113320.0,113260.0,113310.0
18/10/18,113320.0,113330.0,113280.0,113310.0
18/10/18,113300.0,113310.0,113280.0,113300.0
18/10/18,113310.0,113320.0,113280.0,113290.0
18/10/18,113280.0,113290.0,113250.0,113260.0
18/10/18,113270.0,113290.0,113240.0,113280.0
18/10/18,113280.0,113280.0,113230.0,113230.0
18/10/18,113230.0,113250.0,113170.0,113190.0
18/10/18,113200.0,113220.0,113130.0,113140.0
18/10/18,113140.0,113190.0,113130.0,113190.0
18/10/18,113190.0,113230.0,113170.0,113190.0
18/10/18,113190.0,113230.0,113100.0,113110.0
18/10/18,113100.0,113140.0,113050.0,113080.0
18/10/18,113070.0,113120.0,113050.0,113120.0
18/10/18,113110.0,113130.0,113080.0,113090.0
18/10/18,113100.0,113150.0,113080.0,113150.0
18/10/18,113140.0,113260.0,113120.0,113240.0
18/10/18,113250.0,113300.0,113200.0,113260.0
18/10/18,113270.0,113270.0,113200.0,113240.0
18/10/18,113240.0,113290.0,113210.0,113240.0
18/10/18,113240.0,113390.0,113220.0,113370.0
18/10/18,113370.0,113390.0,113340.0,113370.0
18/10/18,113370.0,113420.0,113350.0,113380.0
18/10/18,113380.0,113400.0,113340.0,113340.0
18/10/18,113340.0,113380.0,113340.0,113370.0
18/10/18,113380.0,113410.0,113370.0,113380.0
18/10/18,113390.0,113410.0,113380.0,113380.0
18/10/18,113380.0,113380.0,113270.0,113280.0
18/10/18,113310.0,113340.0,113250.0,113250.0
18/10/18,113250.0,113300.0,113240.0,113270.0
18/10/18,113270.0,113290.0,113200.0,113220.0
18/10/18,113230.0,113270.0,113100.0,113130.0
18/10/18,113130.0,113220.0,113080.0,113180.0
18/10/18,113170.0,113200.0,113120.0,113170.0
18/10/18,113170.0,113200.0,113120.0,113130.0
18/10/18,113130.0,113180.0,113090.0,113110.0
18/10/18,113120.0,113190.0,113060.0,113190.0
18/10/18,113190.0,113280.0,113180.0,113260.0
18/10/18,113260.0,113310.0,113260.0,113280.0
18/10/18,113280.0,113290.0,113230.0,113250.0
18/10/18,113250.0,113320.0,113230.0,113320.0
18/10/18,113320.0,113400.0,113320.0,113370.0
18/10/18,113370.0,113380.0,113340.0,113350.0
18/10/18,113340.0,113380.0,113340.0,113380.0
18/10/18,113360.0,113400.0,113350.0,113350.0
18/10/18,113340.0,113360.0,113340.0,113350.0
18/10/18,113360.0,113360.0,113340.0,113350.0
18/10/18,113350.0,113440.0,113350.0,113410.0
18/10/18,113400.0,113420.0,113400.0,113400.0
18/10/18,113420.0,113420.0,113400.0,113400.0
18/10/18,113410.0,113420.0,113400.0,113410.0
18/10/18,113420.0,113430.0,113410.0,113420.0
18/10/18,113420.0,113430.0,113400.0,113420.0
18/10/18,113410.0,113450.0,113410.0,113440.0
18/10/18,113440.0,113440.0,113420.0,113420.0
18/10/18,113420.0,113450.0,113410.0,113440.0
18/10/18,113430.0,113460.0,113430.0,113450.0
18/10/18,113460.0,113470.0,113440.0,113460.0
18/10/18,113460.0,113460.0,113440.0,113440.0
18/10/18,113460.0,113460.0,113430.0,113430.0
18/10/18,113420.0,113440.0,113420.0,113440.0
18/10/18,113420.0,113430.0,113420.0,113420.0
18/10/18,113440.0,113440.0,113370.0,113390.0
18/10/18,113380.0,113380.0,113270.0,113290.0
18/10/18,113300.0,113300.0,113260.0,113290.0
18/10/18,113290.0,113290.0,113280.0,113280.0
18/10/18,113280.0,113390.0,113280.0,113380.0
18/10/18,113380.0,113390.0,113350.0,113360.0
18/10/18,113370.0,113380.0,113360.0,113360.0
18/10/18,113370.0,113500.0,113370.0,113490.0
18/10/18,113480.0,113520.0,113430.0,113440.0
18/10/18,113450.0,113460.0,113440.0,113450.0
18/10/18,113450.0,113480.0,113450.0,113470.0
18/10/18,113480.0,113500.0,113470.0,113490.0
18/10/18,113490.0,113490.0,113470.0,113470.0
18/10/18,113470.0,113470.0,113440.0,113440.0
18/10/18,113460.0,113480.0,113450.0,113460.0
18/10/18,113480.0,113480.0,113440.0,113440.0
18/10/18,113450.0,113450.0,113430.0,113440.0
18/10/18,113450.0,113450.0,113430.0,113450.0
18/10/18,113450.0,113480.0,113450.0,113460.0
18/10/18,113480.0,113490.0,113470.0,113490.0
18/10/18,113500.0,113510.0,113470.0,113500.0
18/10/18,113500.0,113520.0,113490.0,113510.0
18/10/18,113500.0,113500.0,113450.0,113450.0
18/10/18,113470.0,113510.0,113470.0,113490.0
18/10/18,113480.0,113530.0,113390.0,113500.0
20/11/18,113560.0,113560.0,113010.0,113190.0
20/11/18,113200.0,113240.0,113110.0,113140.0
20/11/18,113140.0,113200.0,113110.0,113120.0
20/11/18,113130.0,113140.0,113080.0,113080.0
20/11/18,113070.0,113170.0,113050.0,113130.0
20/11/18,113120.0,113130.0,112930.0,112950.0
20/11/18,112950.0,113040.0,112910.0,112990.0
20/11/18,112990.0,113010.0,112960.0,113010.0
20/11/18,113000.0,113080.0,112960.0,112960.0
20/11/18,112960.0,112990.0,112920.0,112970.0
20/11/18,112950.0,113000.0,112910.0,112950.0
20/11/18,112940.0,113000.0,112890.0,112990.0
20/11/18,113000.0,113040.0,112930.0,113040.0
20/11/18,113040.0,113050.0,112980.0,113000.0
20/11/18,113010.0,113020.0,112910.0,112940.0
20/11/18,112940.0,112970.0,112870.0,112930.0
20/11/18,112940.0,113020.0,112920.0,112990.0
20/11/18,113000.0,113050.0,113000.0,113000.0
20/11/18,113000.0,113050.0,113000.0,113050.0
20/11/18,113050.0,113050.0,113010.0,113010.0
